method,f1_weighted,f1_macro,barycenter_time,classify_time
euclidean_raw,0.06190476190476191,0.06190476190476191,50.02737998962402,1.6557354927062988
euclidean_params,0.223344699777613,0.22334469977761304,15.356146812438965,0.7947678565979004
wasserstein_params,0.44050002285296397,0.4405000228529641,322.1980366706848,1.266852855682373
