method,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,barycenter_time_mean,barycenter_time_std,classify_time_mean,classify_time_std
euclidean_raw,0.13067855038798834,0.05531188496514293,0.13067855038798834,0.05531188496514295,51.064213800430295,2.341070885070244,1.7631213188171386,0.08557395398266841
euclidean_params,0.23685519096859084,0.06566913814694429,0.23685519096859084,0.0656691381469443,15.870440196990966,0.8472646517180256,0.8181432247161865,0.029206534504660646
wasserstein_params,0.4027054392437727,0.07439109959360128,0.40270543924377267,0.0743910995936013,326.75739431381226,5.4157918366005156,1.2683237552642823,0.002443296217837964
