method,f1_weighted,f1_macro,barycenter_time,classify_time
euclidean_raw,0.09978260869565217,0.09978260869565217,55.46643614768982,1.8496134281158447
euclidean_params,0.3521103834855957,0.35211038348559576,14.65816617012024,0.8499753475189209
wasserstein_params,0.44380419580419583,0.4438041958041958,334.2267723083496,1.2702958583831787
