method,f1_weighted,f1_macro,barycenter_time,classify_time
euclidean_raw,0.15567226890756303,0.15567226890756303,51.13144135475159,1.8215653896331787
euclidean_params,0.20846575899207478,0.20846575899207478,17.09819769859314,0.857600212097168
wasserstein_params,0.4842049689440994,0.4842049689440994,332.47457575798035,1.271500825881958
