k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,0.01,44,,0.6363769313968307,8.58306884765625e-06,0.8177978992462158,0.8178064823150635,0.6597938144329897,0.2962962962962963,0.7441860465116279,0.4318181818181818,0.0,0.6666666666666666,0.8222222222222222
1,0.01,45,,0.6256571832511683,7.867813110351562e-06,0.8322720527648926,0.8322799205780029,0.6538461538461539,0.5555555555555556,0.5909090909090909,0.42105263157894735,0.0,1.0,0.7857142857142857
1,0.01,46,,0.4406559890118222,6.9141387939453125e-06,0.7512972354888916,0.7513041496276855,0.6739130434782609,0.26229508196721313,0.5106382978723404,0.4,0.0,0.0,0.29508196721311475
1,0.01,47,,0.7074611896040467,7.3909759521484375e-06,0.7801086902618408,0.780116081237793,0.7307692307692307,0.5714285714285714,0.6111111111111112,0.625,0.0,0.0,0.875
1,0.01,48,,0.6274177207852731,4.0531158447265625e-06,0.7775030136108398,0.7775070667266846,0.6021505376344086,0.631578947368421,0.4444444444444444,0.5405405405405406,0.0,0.6666666666666666,0.813953488372093
1,0.01,49,,0.6849827444394574,8.821487426757812e-06,0.7919092178344727,0.7919180393218994,0.6744186046511628,0.4117647058823529,0.8,0.6222222222222222,0.0,0.0,0.8131868131868132
1,0.01,50,,0.6806194369377073,8.106231689453125e-06,0.8019537925720215,0.8019618988037109,0.7096774193548387,0.782608695652174,0.6829268292682927,0.41935483870967744,0.4,0.0,0.8478260869565217
1,0.01,51,,0.6512302595335376,1.1444091796875e-05,0.771770715713501,0.7717821598052979,0.5932203389830508,0.6896551724137931,0.5161290322580645,0.4126984126984127,0.4,1.0,0.92
1,0.1,42,,0.6148157599296216,6.67572021484375e-06,0.7762000560760498,0.7762067317962646,0.7333333333333333,0.375,0.4827586206896552,0.6582278481012658,0.0,1.0,0.5974025974025974
1,0.1,43,,0.61806660715195,7.867813110351562e-06,0.7330055236816406,0.733013391494751,0.6407766990291263,0.5853658536585366,0.6296296296296297,0.5074626865671642,0.0,0.6666666666666666,0.7
1,0.1,44,,0.6314698936683519,4.291534423828125e-06,0.7280418872833252,0.728046178817749,0.6458333333333334,0.2962962962962963,0.7441860465116279,0.42696629213483145,0.0,0.6666666666666666,0.8222222222222222
1,0.1,45,,0.6144055170791752,5.245208740234375e-06,0.777123212814331,0.7771284580230713,0.6476190476190476,0.5555555555555556,0.5581395348837209,0.4155844155844156,0.0,1.0,0.7710843373493976
1,0.1,46,,0.4438320508531281,1.9073486328125e-05,0.7852330207824707,0.7852520942687988,0.6666666666666666,0.26666666666666666,0.5416666666666666,0.40476190476190477,0.0,0.0,0.29508196721311475
1,0.1,47,,0.6911478565889461,4.5299530029296875e-06,0.6507399082183838,0.6507444381713867,0.7169811320754716,0.5581395348837209,0.6111111111111112,0.6031746031746031,0.0,0.0,0.851063829787234
