k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,10.0,49,,0.43566344779342436,0.09029865264892578,0.9612276554107666,1.0515263080596924,0.6136363636363636,0.14285714285714285,0.0,0.32786885245901637,0.0,0.0,0.6375
1,10.0,50,,0.46687781450315463,0.09089446067810059,0.9920775890350342,1.0829720497131348,0.7096774193548387,0.0,0.23076923076923078,0.22727272727272727,0.5,0.6666666666666666,0.6144578313253012
1,10.0,51,,0.45263967957723933,0.08198857307434082,0.9652175903320312,1.047206163406372,0.5569620253164557,0.14285714285714285,0.29411764705882354,0.25396825396825395,0.0,0.6666666666666666,0.6493506493506493
1,100.0,42,,0.48843115033961715,0.07159709930419922,1.0223567485809326,1.0939538478851318,0.7111111111111111,0.43478260869565216,0.08695652173913043,0.24561403508771928,0.0,0.0,0.6710526315789473
1,100.0,43,,0.4498524094538022,0.07432770729064941,0.9506690502166748,1.0249967575073242,0.6185567010309279,0.2222222222222222,0.08,0.2962962962962963,0.0,0.0,0.6490066225165563
1,100.0,44,,0.4658852607709751,0.07347273826599121,0.976771354675293,1.0502440929412842,0.7083333333333334,0.14285714285714285,0.0,0.32,0.0,0.6666666666666666,0.6296296296296297
1,100.0,45,,0.43001065486435536,0.0743100643157959,0.9612846374511719,1.0355947017669678,0.5542168674698795,0.0,0.06060606060606061,0.31746031746031744,0.0,0.6666666666666666,0.6666666666666666
1,100.0,46,,0.43172691736551616,0.07025146484375,0.9228048324584961,0.9930562973022461,0.6741573033707865,0.11764705882352941,0.0,0.28,0.0,0.0,0.6060606060606061
1,100.0,47,,0.39559640177424044,0.07250142097473145,0.9677798748016357,1.0402812957763672,0.5813953488372093,0.13333333333333333,0.08333333333333333,0.1568627450980392,0.0,0.0,0.6181818181818182
1,100.0,48,,0.4672251070327797,0.07871460914611816,0.9624526500701904,1.0411672592163086,0.5384615384615384,0.34782608695652173,0.08,0.38235294117647056,0.0,0.6666666666666666,0.6666666666666666
1,100.0,49,,0.43566344779342436,0.07313036918640137,1.0163516998291016,1.089482069015503,0.6136363636363636,0.14285714285714285,0.0,0.32786885245901637,0.0,0.0,0.6375
1,100.0,50,,0.46180788863659483,0.07416462898254395,1.1187927722930908,1.1929574012756348,0.6956521739130435,0.0,0.23076923076923078,0.22727272727272727,0.4,0.6666666666666666,0.6144578313253012
1,100.0,51,,0.44466731580655633,0.1270604133605957,0.9838886260986328,1.1109490394592285,0.5569620253164557,0.14285714285714285,0.25,0.25396825396825395,0.0,0.6666666666666666,0.6410256410256411
1,10000.0,42,,0.49932480988301464,0.06763863563537598,0.8664453029632568,0.9340839385986328,0.6956521739130435,0.4,0.0,0.3225806451612903,0.0,0.6666666666666666,0.6891891891891891
1,10000.0,43,,0.46209924312752687,0.07218813896179199,0.85856032371521,0.930748462677002,0.6041666666666666,0.2222222222222222,0.14814814814814814,0.32142857142857145,0.0,0.0,0.6577181208053692
1,10000.0,44,,0.4826344868382135,0.06606268882751465,0.8724210262298584,0.938483715057373,0.7346938775510204,0.14285714285714285,0.0,0.36,0.0,0.6666666666666666,0.6335403726708074
1,10000.0,45,,0.42892262239638845,0.07251167297363281,0.8615586757659912,0.934070348739624,0.5301204819277109,0.18181818181818182,0.06451612903225806,0.27692307692307694,0.0,0.6666666666666666,0.6666666666666666
1,10000.0,46,,0.43109605736115886,0.06731438636779785,0.8577048778533936,0.9250192642211914,0.6741573033707865,0.18181818181818182,0.0,0.2641509433962264,0.0,0.0,0.5987261146496815
1,10000.0,47,,0.43642253864515834,0.06719279289245605,0.8649759292602539,0.93216872215271,0.627906976744186,0.125,0.16,0.22641509433962265,0.0,0.0,0.6335403726708074
1,10000.0,48,,0.47466442621108235,0.07331132888793945,0.8665111064910889,0.9398224353790283,0.6097560975609756,0.3,0.08,0.40625,0.0,0.0,0.6451612903225806
1,10000.0,49,,0.40109039052215884,0.07162976264953613,0.9023993015289307,0.9740290641784668,0.5581395348837209,0.0,0.0,0.28125,0.0,0.0,0.6415094339622641
1,10000.0,50,,0.4777338704681356,0.08200836181640625,1.370750904083252,1.4527592658996582,0.7010309278350515,0.0,0.35714285714285715,0.18181818181818182,0.4,0.6666666666666666,0.6415094339622641
1,10000.0,51,,0.44673000300598703,0.07101011276245117,0.8948116302490234,0.9658217430114746,0.5526315789473685,0.14285714285714285,0.17647058823529413,0.30303030303030304,0.0,0.6666666666666666,0.6493506493506493
