lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.001,0.0001,0.3868574023886398,0.04245686743101024,3,4.345746914545695,0.403057336807251,4.748804251352946
0.001,0.01,0.3817689200261705,0.04283890624333602,3,4.28621260325114,0.37606390317281085,4.66227650642395
0.001,0.1,0.3913227223336655,0.03498986768924068,3,4.257954835891724,0.38113856315612793,4.639093399047852
0.001,1.0,0.4215590871149862,0.04684561596491026,3,4.114789009094238,0.4432506561279297,4.558039665222168
0.001,10.0,0.4015170984873524,0.07840531727565177,3,2.422987143198649,0.31897536913553876,2.741962512334188
0.001,100.0,0.452362656821292,0.04008525110599333,3,2.337428649266561,0.31183385848999023,2.6492625077565513
0.001,10000.0,0.45278616839855457,0.04013483021505686,3,2.027435064315796,0.33870450655619305,2.366139570871989
