k,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
1,0.0001,0.1267408761024598,0.025802912409495005,3,0.10226988792419434,1.3148519198099773,1.4171218077341716
1,0.01,0.35024598744585494,0.04844495497599712,3,0.15440146128336588,1.3879505793253581,1.5423520406087239
1,0.1,0.5489911640065318,0.019343621695661683,3,0.1493090788523356,1.2865381240844727,1.4358472029368083
1,1.0,0.5568918120257528,0.006266367265497074,3,0.15224766731262207,1.3787256081899006,1.5309732755025227
1,10.0,0.5158357545961275,0.008739370820130302,3,0.1964876651763916,1.383874495824178,1.5803621610005696
1,100.0,0.4974654676790675,0.0044577331351084385,3,0.16003886858622232,1.3300849596659343,1.4901238282521565
1,10000.0,0.4229886826518578,0.018764139149819774,3,0.1363213062286377,1.2512177626291912,1.3875390688578289
