lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.001,0.0001,0.310231707547788,0.032400187817991005,3,2.0720240275065103,0.2772711118062337,2.349295139312744
0.001,0.01,0.310231707547788,0.032400187817991005,3,2.0457191467285156,0.2581818103790283,2.303900957107544
0.001,0.1,0.310231707547788,0.032400187817991005,3,1.897229830423991,0.24726422627766928,2.14449405670166
0.001,1.0,0.310231707547788,0.032400187817991005,3,1.983742396036784,0.29785704612731934,2.281599442164103
0.001,10.0,0.310231707547788,0.032400187817991005,3,1.654650370279948,0.29012902577718097,1.944779396057129
0.001,100.0,0.31047542466588207,0.032943267140515646,3,1.6761750380198162,0.2285161813100179,1.904691219329834
0.001,10000.0,0.3018790763847909,0.034115921980290266,3,1.6242498556772869,0.21077235539754233,1.835022211074829
