lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.001,0.0001,0.27951736411796385,0.009928581901711343,3,1.860223690668742,0.35479164123535156,2.2150153319040933
0.001,0.01,0.27951736411796385,0.009928581901711343,3,1.8667151927947998,0.32242345809936523,2.189138650894165
0.001,0.1,0.27951736411796385,0.009928581901711343,3,1.8643611272176106,0.3574815591176351,2.2218426863352456
0.001,1.0,0.27951736411796385,0.009928581901711343,3,1.7329472700754802,0.37668490409851074,2.1096321741739907
0.001,10.0,0.2808865616539606,0.01140438276742425,3,1.2591047286987305,0.384044885635376,1.6431496143341064
0.001,100.0,0.2793864086853761,0.013547069028043575,3,1.2431637446085613,0.339652140935262,1.5828158855438232
0.001,10000.0,0.28474164746418473,0.025712874744019353,3,1.279934565226237,0.2913219134012858,1.5712564786275227
