fraction,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.0,0.6061856569365874,0.030727021948627628,5,7.912202787399292,0.4573476314544678,8.369550418853759
0.05,0.5985905327205859,0.018109705183899732,5,7.6587128162384035,0.45296392440795896,8.111676740646363
0.1,0.5821563938819072,0.02988565419691686,5,7.418866300582886,0.47306146621704104,7.891927766799927
0.2,0.5658864727039286,0.018776732914942577,5,6.790919160842895,0.42329745292663573,7.214216613769532
0.3,0.5692646866031446,0.03854388884429476,5,5.305518722534179,0.32298917770385743,5.628507900238037
0.5,0.4848092919777092,0.0411208762647065,5,4.600482988357544,0.2602834701538086,4.860766458511352
