method,f1_weighted,f1_macro,barycenter_time,classify_time
euclidean_raw,0.6473945885899737,0.5493644230191169,2.601842164993286,28.57220435142517
euclidean_params,0.4128201513641308,0.3443618149347912,1.2664775848388672,17.471360445022583
wasserstein_weibull,0.6290277698243942,0.5341646084345761,21.60434103012085,47.68163800239563
