k,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
1,0.0001,0.6194216603728943,0.01292749350774737,3,1.7484029134114583e-06,0.4487000306447347,0.44870177904764813
1,0.01,0.6195223334779572,0.01281565687645366,3,3.0199686686197915e-06,0.46709171930948895,0.46709473927815753
1,0.1,0.6214507535833079,0.007207837306179669,3,1.430511474609375e-06,0.46413294474283856,0.46413437525431317
1,1.0,0.5824065389015289,0.032951157896011905,3,1.5099843343098958e-06,0.44628747304280597,0.4462889830271403
1,10.0,0.5704902260118344,0.044080731157621705,3,1.8278757731119792e-06,0.3649308681488037,0.36493269602457684
1,100.0,0.5165184519088178,0.03797521229933033,3,1.9073486328125e-06,0.37201889355977374,0.37202080090840656
1,10000.0,0.5161720643915623,0.03388923531353915,3,1.5099843343098958e-06,0.3773305416107178,0.37733205159505206
