lr,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
0.05,0.0001,42,,0.41303010135592994,4.742311000823975,0.47003817558288574,5.21234917640686,0.3684210526315789,0.6,0.7391304347826086,0.3870967741935484,0.375,0.2857142857142857,0.0
0.05,0.0001,43,,0.7263225777048581,4.3946075439453125,0.26732778549194336,4.661935329437256,0.6666666666666666,0.8679245283018868,0.75,0.5652173913043478,0.6,0.3333333333333333,0.875
0.05,0.0001,44,,0.6275034937232885,4.444399356842041,0.2736835479736328,4.718082904815674,0.5789473684210527,0.7924528301886793,0.45,0.5128205128205128,0.5714285714285714,0.3076923076923077,0.8679245283018868
0.05,0.01,42,,0.41303010135592994,4.767709493637085,0.4649229049682617,5.232632398605347,0.3684210526315789,0.6,0.7391304347826086,0.3870967741935484,0.375,0.2857142857142857,0.0
0.05,0.01,43,,0.7263225777048581,4.382835388183594,0.274127721786499,4.656963109970093,0.6666666666666666,0.8679245283018868,0.75,0.5652173913043478,0.6,0.3333333333333333,0.875
0.05,0.01,44,,0.6275034937232885,4.526695728302002,0.25944972038269043,4.786145448684692,0.5789473684210527,0.7924528301886793,0.45,0.5128205128205128,0.5714285714285714,0.3076923076923077,0.8679245283018868
0.05,0.1,42,,0.41303010135592994,4.74058985710144,0.4382777214050293,5.17886757850647,0.3684210526315789,0.6,0.7391304347826086,0.3870967741935484,0.375,0.2857142857142857,0.0
0.05,0.1,43,,0.7263225777048581,4.293136119842529,0.2998323440551758,4.592968463897705,0.6666666666666666,0.8679245283018868,0.75,0.5652173913043478,0.6,0.3333333333333333,0.875
0.05,0.1,44,,0.6275034937232885,4.499291658401489,0.26328158378601074,4.7625732421875,0.5789473684210527,0.7924528301886793,0.45,0.5128205128205128,0.5714285714285714,0.3076923076923077,0.8679245283018868
0.05,1.0,42,,0.4158343430374082,5.161926507949829,0.46677327156066895,5.628699779510498,0.41025641025641024,0.6,0.7111111111111111,0.3870967741935484,0.3870967741935484,0.27586206896551724,0.0
0.05,1.0,43,,0.7264898803046643,4.836944341659546,0.26607489585876465,5.1030192375183105,0.7,0.8518518518518519,0.75,0.5652173913043478,0.631578947368421,0.3333333333333333,0.851063829787234
0.05,1.0,44,,0.6278767907422879,4.852991819381714,0.2900228500366211,5.143014669418335,0.5789473684210527,0.7777777777777778,0.45,0.5128205128205128,0.5714285714285714,0.3076923076923077,0.8846153846153846
0.05,10.0,42,,0.3610766037355185,4.468050241470337,0.23133444786071777,4.699384689331055,0.4186046511627907,0.6756756756756757,0.7083333333333334,0.0,0.4,0.32,0.0
0.05,10.0,43,,0.6583535087654754,4.443828821182251,0.24349403381347656,4.6873228549957275,0.6842105263157895,0.7333333333333333,0.6486486486486487,0.5365853658536586,0.5714285714285714,0.3076923076923077,0.7659574468085106
0.05,10.0,44,,0.5532099436025766,4.292062997817993,0.24505209922790527,4.537115097045898,0.5106382978723404,0.8679245283018868,0.30303030303030304,0.35294117647058826,0.5217391304347826,0.34782608695652173,0.7719298245614035
0.05,100.0,42,,0.37424197252886626,4.86419153213501,0.3642559051513672,5.228447437286377,0.45454545454545453,0.6578947368421053,0.7450980392156863,0.0,0.4,0.42105263157894735,0.0
0.05,100.0,43,,0.5628136356397226,3.9685161113739014,0.21396136283874512,4.1824774742126465,0.48484848484848486,0.7857142857142857,0.42424242424242425,0.5714285714285714,0.38461538461538464,0.34782608695652173,0.625
0.05,100.0,44,,0.4310673557948199,3.655942440032959,0.2160511016845703,3.8719935417175293,0.3783783783783784,0.7804878048780488,0.3684210526315789,0.07692307692307693,0.4166666666666667,0.34782608695652173,0.5679012345679012
0.05,10000.0,42,,0.3874784904191075,2.109539270401001,0.21762871742248535,2.3271679878234863,0.3902439024390244,0.6493506493506493,0.75,0.14814814814814814,0.36363636363636365,0.42105263157894735,0.0
0.05,10000.0,43,,0.4329628896077697,1.7400195598602295,0.24271154403686523,1.9827311038970947,0.36363636363636365,0.6666666666666666,0.42424242424242425,0.14814814814814814,0.37037037037037035,0.36363636363636365,0.5882352941176471
0.05,10000.0,44,,0.34244348144603903,1.7418675422668457,0.24127745628356934,1.983144998550415,0.23529411764705882,0.5714285714285714,0.3783783783783784,0.0,0.35714285714285715,0.34782608695652173,0.5227272727272727
