k,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
1,0.0001,0.3953373492337522,0.04436069489303299,3,0.07869378725687663,0.41649524370829266,0.49518903096516925
1,0.01,0.4052226970780639,0.033594119044169354,3,0.08011484146118164,0.45612502098083496,0.5362398624420166
1,0.1,0.34874189575704734,0.04180030394033488,3,0.07884764671325684,0.4604485034942627,0.5392961502075195
1,1.0,0.304582732084084,0.04689823506532243,3,0.0774530569712321,0.4371649424235026,0.5146179993947347
1,10.0,0.2839361901976469,0.043133780577089643,3,0.07650041580200195,0.36348557472229004,0.439985990524292
1,100.0,0.28705373918654103,0.044214281166815375,3,0.07993078231811523,0.35451563199361164,0.43444641431172687
1,10000.0,0.29393479299634234,0.022545294064601124,3,0.08199596405029297,0.3656572500864665,0.44765321413675946
