k,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
1,0.0001,0.6069488128351072,0.04202522717035877,3,2.1457672119140625e-06,0.7940440972646078,0.7940462430318197
1,0.01,0.6069488128351072,0.04202522717035877,3,2.2252400716145835e-06,0.8024467627207438,0.8024489879608154
1,0.1,0.6069488128351072,0.04202522717035877,3,1.8278757731119792e-06,0.7786181767781576,0.7786200046539307
1,1.0,0.5958680475744869,0.027464384213559595,3,2.384185791015625e-06,0.7926833629608154,0.7926857471466064
1,10.0,0.47477940101257327,0.06992194296726635,3,2.304712931315104e-06,0.7132976849873861,0.7132999897003174
1,100.0,0.3840144500032277,0.05520352801502475,3,1.986821492513021e-06,0.6932151317596436,0.6932171185811361
1,10000.0,0.352621981758646,0.03538899992475947,3,2.940495808919271e-06,0.7036941051483154,0.7036970456441244
