lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.05,0.0001,0.3517720502382156,0.025227977945495028,3,3.3060858249664307,0.38946930567423504,3.6955551306406655
0.05,0.01,0.34764796811786786,0.024010252562940683,3,3.6710731983184814,0.3379734357198079,4.009046634038289
0.05,0.1,0.34426310686486583,0.027091731960706113,3,3.6984592278798423,0.34154295921325684,4.040002187093099
0.05,1.0,0.2757374262743364,0.039712335627096015,3,3.0502729415893555,0.5328167279561361,3.5830896695454917
0.05,10.0,0.370157961661933,0.02871478311049307,3,1.989402453104655,0.5747119585673014,2.5641144116719565
0.05,100.0,0.36821230191733895,0.021035829958143012,3,2.5898784001668296,0.2957133452097575,2.885591745376587
0.05,10000.0,0.36670281813694533,0.022100238194592604,3,2.049999396006266,0.3082788785298665,2.358278274536133
