lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.05,0.0001,0.5889520575946922,0.1307738604229807,3,2.841766357421875,0.3152619202931722,3.1570282777150473
0.05,0.01,0.5889520575946922,0.1307738604229807,3,2.8453924655914307,0.2754233678181966,3.1208158334096274
0.05,0.1,0.5889520575946922,0.1307738604229807,3,2.8345769246419272,0.2907082239786784,3.1252851486206055
0.05,1.0,0.587417122929086,0.12693682560541275,3,2.8115602334340415,0.2970643838246663,3.1086246172587075
0.05,10.0,0.5653959687387157,0.11264666336673188,3,2.871843179066976,0.25087881088256836,3.1227219899495444
0.05,100.0,0.5241793694997273,0.07656800754046568,3,2.8760759830474854,0.2392103672027588,3.115286350250244
0.05,10000.0,0.486067790458857,0.0640585719610915,3,1.2397994995117188,0.2664635181427002,1.506263017654419
