lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.05,0.0001,0.5752636445243354,0.056697325912675976,3,2.5199572245279946,0.3994922637939453,2.91944948832194
0.05,0.01,0.6048201008807929,0.08145283948439294,3,2.5673046906789145,0.38177982966105145,2.949084520339966
0.05,0.1,0.5417903415508866,0.062076217372274055,3,2.549062410990397,0.37790393829345703,2.926966349283854
0.05,1.0,0.4855418164434347,0.05862331250868392,3,2.2635653018951416,0.3882152239481608,2.6517805258433023
0.05,10.0,0.4445813066336561,0.06721852153750643,3,1.1736799875895183,0.3568742275238037,1.530554215113322
0.05,100.0,0.4445813066336561,0.06721852153750643,3,1.2293659051259358,0.35726380348205566,1.5866297086079915
0.05,10000.0,0.4445813066336561,0.06721852153750643,3,1.199385643005371,0.35448726018269855,1.5538729031880696
