lr,gamma,f1_mean,f1_std,n_folds_ok,train_time_mean,test_time_mean,total_time_mean
0.05,0.0001,0.5889520575946922,0.1307738604229807,3,4.527105967203776,0.337016503016154,4.86412247021993
0.05,0.01,0.5889520575946922,0.1307738604229807,3,4.559080203374227,0.3328334490458171,4.891913652420044
0.05,0.1,0.5889520575946922,0.1307738604229807,3,4.511005878448486,0.3337972164154053,4.844803094863892
0.05,1.0,0.5900670046947868,0.12961198671270144,3,4.950620889663696,0.3409570058186849,5.291577895482381
0.05,10.0,0.5242133520345235,0.12308260453308277,3,4.40131402015686,0.2399601936340332,4.6412742137908936
0.05,100.0,0.4560409879878029,0.07898345717419303,3,4.162883361180623,0.2647561232248942,4.427639484405518
0.05,10000.0,0.3876282871576387,0.03695454543791741,3,1.8638087908426921,0.2338725725809733,2.0976813634236655
